db,db_name,exchange,cab,address,lat,long,notes
LS,South London,BROMLEY,P71,"S/O 129 WIDMORE ROAD,BROMLEY - BR1 3AX",51.407135009765625,0.026574134826660156,
LS,South London,BROMLEY,P72,OPP CAMPBELL COTTAGE WANSTEAD ROAD BROMLEY - BR1 3BW,51.405670166015625,0.028622984886169434,
LS,South London,BROMLEY,P74,"S/O 2-4 BROMLEY HILL (JNC ASHGROVE ROAD),BROMLEY - BR1 4JX",51.421470642089844,-0.0023065090645104647,
LS,South London,BROMLEY,P75,FRAME ROOM  SERVICE LEVEL  THE GLADES  ELMFIELD ROAD BROMLEY LONDON  - BR1 1DN,51.40392303466797,0.01724466122686863,
LS,South London,BROMLEY,P76, - ,51.39899826049805,0.015590254217386246,
LS,South London,BROMLEY,P77,SUNRIDGE PARK MANOR  WILLOUGHBY LANE BROMLEY   - BR1 3FZ,51.41743469238281,0.0363636389374733,
LS,South London,BROMLEY,P8,TYLNEY ROADJCN WIDMORE ROADBROMLEYLONDON - BR1 2RJ,51.40521240234375,0.03540361672639847,
LS,South London,BROMLEY,P9,O/S 20 PAGE HEATH VILLAS BICKLEY BROMLEY  - BR1 2QN,51.40080642700195,0.03586934879422188,
LS,South London,ADDISCOMBE,P1,S/O FLAT 1 TENBY CT MORLAND AVE CROYDON - CR0 6HA,51.38077163696289,-0.08583325147628784,
LS,South London,ADDISCOMBE,P10,O/S 135 HARRINGTON RD SOUTH NORWOOD - SE25 4NW,51.39826965332031,-0.06445889174938202,
LS,South London,ADDISCOMBE,P11,S/O 228 PORTLAND RD WOODSIDE AVE SOUTH NORWOOD - SE25 4SL,51.39125061035156,-0.06630753725767136,
LS,South London,ADDISCOMBE,P12,OPP 206 MORLAND ROAD CROYDON - CR0 6NF,51.385009765625,-0.07509308308362961,
LS,South London,ADDISCOMBE,P13,S/O 32 MEADVALE ROAD CROYDON - CR0 6JU,51.386165618896484,-0.07635253667831421,
LS,South London,ADDISCOMBE,P14,OPP 139 WOODSIDE GREEN LONDON - SE25 5HY,51.388824462890625,-0.0685514435172081,
LS,South London,ADDISCOMBE,P16,"O/S 2 Woodside Green (Lawrence House), London,  - SE25 5EY",51.38592529296875,-0.07166288048028946,
LS,South London,ADDISCOMBE,P17,S/O METHODIST CHURCH  ELDON AVENUE CROYDON - CR0 8SD,51.373897552490234,-0.056147631257772446,
LS,South London,ADDISCOMBE,P18,S/O 151 VERDAYNE AVENUE JCN WICKHAM ROAD CROYDON - CR0 8TE,51.374813079833984,-0.0496428906917572,
LS,South London,ADDISCOMBE,P19,O/S 1 WALCOT COURT ASHBURTON ROAD CROYDON - CR0 6AP,51.37514877319336,-0.07481703907251358,
LS,South London,ADDISCOMBE,P2,O/S 1-12 BELLMORE CT CANNING RD CROYDON - CR0 6QE,51.37919616699219,-0.08196154981851578,
LS,South London,ADDISCOMBE,P20,O/S 134 ADDISCOMBE ROAD  CROYDON - CR0 7LA,51.374149322509766,-0.06919786334037781,
LS,South London,ADDISCOMBE,P21,O/S 96 LONG LANE  CROYDON - CR0 7AP,51.388519287109375,-0.057755813002586365,
LS,South London,ADDISCOMBE,P22,S/O 84 GLADESIDE CROYDON - CR0 7RG,51.38734817504883,-0.05076272040605545,
LS,South London,ADDISCOMBE,P23,O/S 163 THE GLADE CROYDON - CR0 7UL,51.38920974731445,-0.04898768290877342,
LS,South London,ADDISCOMBE,P24,S/O 106 SHIRLEY ROAD CROYDON - CR0 7LN,51.37975311279297,-0.06275412440299988,
LS,South London,ADDISCOMBE,P25,"SHIRLEY AVENUE , S/O GENTAL DENTAL CARE , 149 SHIRLEY ROAD , CROYDON , SURREY - CR0 7LR",51.37705993652344,-0.06041061133146286,
LS,South London,ADDISCOMBE,P26,Gordon crescent & moorland road,51.4152717590332,-0.05357056111097336,
LS,South London,ADDISCOMBE,P27,S/O 49 BINGHAM ROAD CROYDON - CR0 7EA,51.37963104248047,-0.06954197585582733,
LS,South London,ADDISCOMBE,P28,O/S 11 BINGHAM ROAD CROYDON - CR0 7EA,51.37933349609375,-0.07234220206737518,
LS,South London,ADDISCOMBE,P29,O/S 96 LOWER ADDISCOMBE ROAD  CROYDON - CR0 6AB,51.37980651855469,-0.08456582576036453,
LS,South London,ADDISCOMBE,P3,S/O 182 LOWER ADDISCOMBE RD OUTRAM RD CROYDON - CR0 6AH,51.37880325317383,-0.07615814357995987,
LS,South London,ADDISCOMBE,P30,O/S 19 SHIRLEY HILLS ROAD  CROYDON - CR0 5HQ,51.36435317993164,-0.051667556166648865,
LS,South London,ADDISCOMBE,P31,O/S 48 STRETTON ROAD  CROYDON - CR0 6EP,51.38235855102539,-0.0828927755355835,
LS,South London,ADDISCOMBE,P32,OPP S/O THE ALMA TAVERN 129 LOWER ADDISCOMBE ROAD  CROYDON - CR0 6PU,51.379241943359375,-0.08043637126684189,
LS,South London,ADDISCOMBE,P33,O/S WESSON HOUSE  49 ASHBURTON ROAD  CROYDON - CR0 6AQ,51.3780517578125,-0.07463781535625458,
LS,South London,ADDISCOMBE,P36,O/S  193  PRIMROSE LANE CROYDON - CR0 8YJ,51.37861251831055,-0.053217507898807526,
LS,South London,ADDISCOMBE,P37,S/O 75 BECKFORD ROAD  IN ADAMS WAY  - CR0 6JT,51.38782501220703,-0.07623971998691559,
LS,South London,ADDISCOMBE,P38,L/O STOUD GREEN WAY  CROYDON  - CR0 7BH,51.38548278808594,-0.06182225048542023,
LS,South London,ADDISCOMBE,P39,O/S 2 STOCKBURY ROAD CROYDON  - CR0 7YD,51.38857650756836,-0.05959312245249748,
LS,South London,ADDISCOMBE,P4,S/O 330 LOWER ADDISCOMBE RD KINGSCOTE RD CROYDON - CR0 7AF,51.382652282714844,-0.06684238463640213,
LS,South London,ADDISCOMBE,P40,S/O 259 PORTLAND ROAD LONDON - SE25 4XB,51.39299774169922,-0.06643512845039368,
LS,South London,ADDISCOMBE,P41,S/O 2 CHARTHAM ROAD  IN LONSDALE ROAD SOUTH NORWOOD LONDON   - SE25 4JJ,51.399784088134766,-0.0663357675075531,
LS,South London,ADDISCOMBE,P42,O/S 1-9 HARRINGTON ROAD  - SE25 4LU,51.39617156982422,-0.06854387372732162,
LS,South London,ADDISCOMBE,P43,S/O 89-91 PORTLAND ROAD CROYDON LONDON - SE25 4UN,51.397239685058594,-0.07064082473516464,
LS,South London,ADDISCOMBE,P44,S/O 50 BIRCHANGER ROAD IN MERTON ROAD SOUTH NORWOOD SE25 5BA - SE25 5BA,51.39393997192383,-0.07348203659057617,
LS,South London,ADDISCOMBE,P45,S/O 313 PORTLAND ROAD IN BELMONT ROAD SOUTH NORWOOD  - SE25 4QQ,51.39130783081055,-0.0654139518737793,
LS,South London,ADDISCOMBE,P46,S/O 86 WOODSIDE GREEN  LONDON - SE25 5EU,51.38715744018555,-0.06961321830749512,
LS,South London,ADDISCOMBE,P47,"O/S 106 Northway Road, Addiscombe, Croydon - CR0 6JF",51.38764953613281,-0.0802140161395073,
LS,South London,ADDISCOMBE,P48,"S/O OPP 151 Woodside Green, South Norwood,  London   - SE25 5HY",51.38917541503906,-0.06803359091281891,
LS,South London,ADDISCOMBE,P49,"Dalmally Road,  S/O  41 Blackhorse Lane, Croydon - CR0 6RT",51.38465118408203,-0.07137145847082138,
LS,South London,ADDISCOMBE,P5,LOWER ADDISCOMBE ROAD JUNCTION OF SPRING LANE CROYDON - CR0 7AJ,51.38582229614258,-0.06324516981840134,
LS,South London,ADDISCOMBE,P50,S/O LWR. ADDISCOMBE ROAD IN ALEXANDRA ROAD - CR0 6PQ,51.3806037902832,-0.087262824177742,
LS,South London,ADDISCOMBE,P51,205 SUNDRIDGE PLACE  SUNDRIDGE ROAD  Croydon - CR0 6RA,51.379756927490234,-0.07456616312265396,
LS,South London,ADDISCOMBE,P52,LEFT OF 1 BYWOOD ROAD CROYDON - CR07RB,51.389122009277344,-0.052872184664011,
LS,South London,ADDISCOMBE,P57,O/ 341 LOWER ADDISCOMBE ROAD  CROYDON - CR0 6RG,51.38242721557617,-0.06840398162603378,
LS,South London,ADDISCOMBE,P6,O/S WEATHERILL CT 355 PORTLAND RD SOUTH NORWOOD - SE25 4RP,51.389827728271484,-0.06513139605522156,
LS,South London,ADDISCOMBE,P7,O/S 1 JESMOND RD CROYDON - CR0 6JR,51.383575439453125,-0.07809939980506897,
LS,South London,ADDISCOMBE,P8,O/S 5 DOYLE RD CROYDON - SE25 5JN,51.39751052856445,-0.07229705154895782,
LS,South London,ADDISCOMBE,P9,S/O 114 PORTLAND RD STANGER RD SOUTH NORWOOD - SE25 4PJ,51.395751953125,-0.06884896755218506,
LS,South London,ASHTEAD,Exch,,51.309329986572266,-0.30028998851776123,
LS,South London,ASHTEAD,P1,"O/S 29 LEATHERHEAD ROAD, ASHTEAD, SURREY - KT21 2TP",51.30353927612305,-0.3063918650150299,
LS,South London,ASHTEAD,P11,"PARKER'S LANE,  JCN RECTORY LANE,  ASHTEAD,  SURREY.  - KT21 2BB",51.30730438232422,-0.29943832755088806,
LS,South London,ASHTEAD,P12,"O/S 21 WOODFIELD LANE,   ASHTEAD,  SURREY. - KT21 2BQ",51.3119010925293,-0.3013489842414856,
LS,South London,ASHTEAD,P13,"S/O SHOP ON THE CORNER,  GROSVENOR ROAD,  JCN LANGLEY VALE ROAD,  EPSOM,  SURREY.  - KT18 6JQ",51.30726623535156,-0.2705445885658264,
LS,South London,ASHTEAD,P14,OPP 2 FOREST CRESCENT ASHTEAD SURREY - KT21 1JU,51.31840133666992,-0.2896140217781067,
LS,South London,ASHTEAD,P15,OPP CHURCH ENTRANCE PARK LANE JNC DENE ROAD ASHTEAD - KT21 1EJ,51.3095588684082,-0.29411813616752625,
LS,South London,ASHTEAD,P16,O/S FOUR SEASONS FARM LANE ASHTEAD SURREY - KT21 1HP,51.310943603515625,-0.2851276993751526,
LS,South London,ASHTEAD,P17,"O/S 168 BARNETT WOOD LANE,  ASHTEAD, SURREY - KT21 2LW",51.312110900878906,-0.3132936358451843,
LS,South London,ASHTEAD,P18,"O/S ASHTEAD CHARCOAL GRILL,  21 THE STREET,  JCN WOODFIELD AVENUE,  ASHTEAD,  SURREY.  - KT21 1AA",51.30952835083008,-0.29957136511802673,
LS,South London,ASHTEAD,P19,"LINKS ROAD,  OPP JCN WOODFIELD ROAD,  ASHTEAD,  SURREY.  - KT21 2HB",51.3173942565918,-0.31061723828315735,
LS,South London,ASHTEAD,P2,"O/S 48A OTWAY'S LANE,   ASHTEAD,  SURREY. - KT21 2PA",51.305877685546875,-0.310122013092041,
LS,South London,ASHTEAD,P21,"O/S 18 BRAMLEY WAY, JCN BERRY MEADE, ASHTEAD, SURREY. - KT21 1QU",51.31657791137695,-0.30017173290252686,
LS,South London,ASHTEAD,P3,"O/S 2 MAPLE ROAD, JCN OTTWAY'S LANE, ASHTEAD,  SURREY.  - KT21 2LX",51.30635452270508,-0.30881333351135254,
LS,South London,ASHTEAD,P4,"O/S ST. GEORGE'S CHURCH,  BARNETT WOOD LANE, JCN OAKFIELD ROAD,  ASHTEAD,  SURREY.  - KT21 2DA",51.314266204833984,-0.3089527487754822,
LS,South London,ASHTEAD,P5,"LEATHERHEAD ROAD, JCN PARKER'S LANE, ASHTEAD,  SURREY.  - KT21 2AN",51.30779266357422,-0.3019598424434662,
LS,South London,ASHTEAD,P6,"O/S 1-2 TIMBER HILL,  LEATHERHEAD ROAD, JCN GREVILLE PARK ROAD,  ASHTEAD,  SURREY.  - KT21 2NY",51.30817794799805,-0.30204594135284424,
LS,South London,ASHTEAD,P7,"O/S 1 OVERDALE,  JCN BROADHURST, ASHTEAD,  SURREY.  - KT21 1PW",51.318965911865234,-0.30611076951026917,
LS,South London,ASHTEAD,P8,"NEWTON WOOD ROAD, S/O 95 CRADDOCK'S AVENUE,  ASHTEAD,  SURREY.  - KT21 1PE",51.319637298583984,-0.2991114556789398,
LS,South London,ASHTEAD,P9,"O/S 9 CRADDOCKS PARADE, OPP JCN WOODFIELD LANE, ASHTEAD, SURREY. - KT21 1QL",51.31650161743164,-0.30483829975128174,
LS,South London,BALHAM,Exch,,51.43449020385742,-0.16177000105381012,
LS,South London,BALHAM,P1,RITHERDON RD JCN BALHAM HIGH RD BALHAM LONDON - SW17 7BG,51.43804931640625,-0.15621596574783325,
LS,South London,BALHAM,P10,O/S 14  Mandrake Road  - SW17 7PT,51.435089111328125,-0.16236349940299988,
LS,South London,BALHAM,P11,S/O 173 Trinity Road WANDLE RD  - SW17 7HL,51.44121170043945,-0.16581575572490692,
LS,South London,BALHAM,P12,S/o 139 trinity Road DALEBURY RD - Sw17 7HJ,51.43954086303711,-0.16415606439113617,
LS,South London,BALHAM,P13,"TRINITY RD JUNC ST JAMES DRV,SW17 7RK SPKR A2755 E55 - SW17 7rx",51.43968963623047,-0.16390548646450043,
LS,South London,BALHAM,P14,S/O 1-8 Moira Court Balham High rd  - SW17 7AH,51.437713623046875,-0.15727975964546204,
LS,South London,BALHAM,P15,S/O 129 CHARLMONT ROAD BALHAM LONDON   - SW17 9AB,51.42479705810547,-0.16447365283966064,
LS,South London,BALHAM,P16,O/S DAFSON HOUSE 196-202 MITCHAM ROAD TOOTING LONDON - SW17 9NN,51.423152923583984,-0.16100125014781952,
LS,South London,BALHAM,P17,RECTORY LANE CNR O/S 1 CHILLERTON RD SW17 9BE K401-K500 ARE E SIDE 701-800 - SW17 9BE,51.426910400390625,-0.1529531031847,
LS,South London,BALHAM,P18,s/o 151 Church Lane  - SW17 9PW,51.42728042602539,-0.15313951671123505,
LS,South London,BALHAM,P19,S/0 15 Beechcroft Road in FISHPONDS RD Tooting  - SW17 7BX,51.43510055541992,-0.16377294063568115,
LS,South London,BALHAM,P2,OS 1 Louisville Rd  - SW17 8RL,51.43641662597656,-0.15773479640483856,
LS,South London,BALHAM,P20, O/S 4 Mitcham Rd  - SW17 9NA,51.427635192871094,-0.16771163046360016,
LS,South London,BALHAM,P21,DERINGTON ROAD S/O 127-145 UPPER TOOTING ROAD TOOTING LONDON  - SW17 7JT,51.432525634765625,-0.16345904767513275,
LS,South London,BALHAM,P22,O/S 62 FRANCISCAN RD - SW17 8EQ,51.430580139160156,-0.1558980643749237,
LS,South London,BALHAM,P23,GARRATT TERRACE S/O HSBC 56 TOOTING HIGH STREET - SW17 0ST,51.42777633666992,-0.16871291399002075,
LS,South London,BALHAM,P24,Opp4  Fountain  Road  - SW17 0HQ,51.42963409423828,-0.17427779734134674,
LS,South London,BALHAM,P25,S/O 134 TOOTING HIGH STREET BALHAM SW17 0RU - SW17 0RU,51.425567626953125,-0.17058493196964264,
LS,South London,BALHAM,P26,S/o 152 upper Tooting Road  - SW17 7ER,51.4325065612793,-0.16409273445606232,
LS,South London,BALHAM,P27,OS 206 Mellison Road  - Sw17 9AU,51.42378616333008,-0.17059849202632904,
LS,South London,BALHAM,P28,SO 34 Tooting Bec Road  - SW17 8BE,51.4349479675293,-0.15747740864753723,
LS,South London,BALHAM,P29,O/S 2 STREATHBOURNE RD - SW17 8QX,51.43734359741211,-0.15663279592990875,
LS,South London,BALHAM,P3,S/0 217 UPPER TOOTING RD KELLINO STREET - SW17 7TG,51.43034362792969,-0.16535918414592743,
LS,South London,BALHAM,P30,S/O 7 Smallwood Road  - SW17 0TN,51.43180465698242,-0.17655077576637268,
LS,South London,BALHAM,P31,"Opp  200 Beechcroft Road, BALHAM, LONDON  - SW17 7DG",51.439476013183594,-0.16925224661827087,
LS,South London,BALHAM,P32,S/O 38 Lesingham Ave  - Sw17 8NA,51.43097686767578,-0.16160781681537628,
LS,South London,BALHAM,P33,FLANK OF 36 TOTTERDOWN ROAD NEAR LONGMEAD ROAD - Sw17 8TA,51.428749084472656,-0.1647612303495407,
LS,South London,BALHAM,P34,S/O 48A Holderness Road  - SW17 7RE,51.43674087524414,-0.16110296547412872,
LS,South London,BALHAM,P37,O/S POST OFFICE 2-4 GATTON ROAD TOOTING LONDON   - SW17 0SQ,51.430084228515625,-0.1671677976846695,
LS,South London,BALHAM,P38,S/O 104 Fountain  RoadIn Alston Road BalhamLondon - SW17 0HN,51.42796325683594,-0.1776818484067917,
LS,South London,BALHAM,P39,"Maybury Street,S/O 5 Park Villas, Blackshaw Road, Balham, London,SW17 0DD - SW17 0DD",51.424163818359375,-0.17387743294239044,
LS,South London,BALHAM,P4,O/S 3/5 Eswyn Road  - SW17 8TR,51.42933654785156,-0.16429178416728973,
LS,South London,BALHAM,P40,"Renmuir Street, BALHAM, London, SW179SSS/O 16 Bickersteth Road, SW179SG - SW17 9SS",51.42094039916992,-0.16403843462467194,
LS,South London,BALHAM,P41,"S/O 57 Mellison RoadIN Brightwell CrescentBalham,London - SW17 9AS",51.42501449584961,-0.1667233556509018,
LS,South London,BALHAM,P42,S/O 1  Rectory Lane - SW17 9PZ,51.422847747802734,-0.1592874974012375,
LS,South London,BALHAM,P43,Back of car park S/O1-101 Fitzgerald HouseSt Georges GroveLondon - SW17 0GL,51.435550689697266,-0.175221785902977,
LS,South London,BALHAM,P44,"JNC OF TOOTING BEC ROADIN FRACISCAN ROADBalham,London - SW17 8EA",51.432106018066406,-0.15167896449565887,
LS,South London,BALHAM,P49,CORNER ST.JAMES DRIVE/ SARSFIELD RD BALHAM SW12 - SW12 8UW,51.44154357910156,-0.16393190622329712,
LS,South London,BALHAM,P5,GATTON ROAD SW17 0EZ S/O 156 FISHPONDS RD - SW17 0EZ,51.43080139160156,-0.16955581307411194,
LS,South London,BALHAM,P50,256 COTEFORD STREET  BALHAM LONDON  SW17 8NL  - SW17 9PR,51.426353454589844,-0.157046377658844,
LS,South London,BALHAM,P6,O/S 25A St James's Drive  - SW17 7RN,51.44138717651367,-0.16425475478172302,
LS,South London,BALHAM,P7,O/S 1 ST NICHOLAS GLEBE TOOTING LONDON - SW17 9BF,51.42333984375,-0.1592676341533661,
LS,South London,BALHAM,P8,S/O 40 Fishponds Road in ANSELL RD TOOTING - SW17 7LG,51.433502197265625,-0.1661245971918106,
LS,South London,BALHAM,P9,CLASSIC CINEMA FIRCROFT RD - SW17 7PR,51.43515396118164,-0.16139690577983856,
LS,South London,BECKENHAM,Exch,,51.40731430053711,-0.02563600055873394,
LS,South London,BECKENHAM,P1,"S/O 531b UPPER ELMERS END ROAD(Outside Nursery), BECKENHAM,KENT  - BR3 3BF",51.39035415649414,-0.027105577290058136,
LS,South London,BECKENHAM,P10,"OPP 13 STANHOPE GROVE,BECKENHAM,KENT - BR3 3JB",51.392635345458984,-0.03563190624117851,
LS,South London,BECKENHAM,P11,"S/O 114 EDEN PARK AVENUE,BECKENHAM, KENT - BR3 3JQ",51.39689636230469,-0.034903161227703094,
LS,South London,BECKENHAM,P12,VILLAGE WAY REAR OF 213 EDEN PARK AVE  - BR3 3JW,51.39541244506836,-0.02799476869404316,
LS,South London,BECKENHAM,P13,"R/O 89 GROVELAND ROAD,BECKENHAM,KENT - BR3 3PX",51.40009689331055,-0.033141497522592545,
LS,South London,BECKENHAM,P14,"S/O 113 VILLAGE WAY,BECKENHAM,KENT - BR3 3NJ",51.40142822265625,-0.03065454214811325,
LS,South London,BECKENHAM,P15,"O/S 55 VILLAGE WAY,BECKENHAM,KENT - BR3 3NA",51.40416717529297,-0.029832400381565094,
LS,South London,BECKENHAM,P16,O/S 159 HIGH STREET - BR3 1AE,51.40635681152344,-0.028933150693774223,
LS,South London,BECKENHAM,P17,"CROYDON RD & S/O  2 St. James's Avenue, BECKENHAM,  - BR3 4HG",51.39925003051758,-0.04329874366521835,
LS,South London,BECKENHAM,P18,O/S 153a Croydon Rd - BR3 3QH,51.399330139160156,-0.04062127694487572,
LS,South London,BECKENHAM,P19,"S/O 1-18 PALM COURT,272 CROYDON ROAD,BECKENHAM,KENT - BR3 4BD",51.402381896972656,-0.03801802173256874,
LS,South London,BECKENHAM,P2,"O/S 82 SOUTH EDEN PARK ROAD, BECKENHAM,KENT - BR3 3BD",51.38933563232422,-0.02332603558897972,
LS,South London,BECKENHAM,P20,O/S 28 BECKENHAM ROAD  BECKENHAM KENT  - BR3 4LS,51.40849685668945,-0.03795761615037918,
LS,South London,BECKENHAM,P21,O/S 3 CEDARS ROAD 16 MTRS JCN CROYDON ROAD BECKENHAM LONDON - BR3 4JE,51.40549087524414,-0.03424714505672455,
LS,South London,BECKENHAM,P22,SYDNEY RD SIDE OF 181 BECKENHAM RD.  - BR3 4PT ,51.408843994140625,-0.04163815453648567,
LS,South London,BECKENHAM,P23,S/O 47 BECKENHAM ROAD IN QUEEN ROAD BECKENHAM KENT  - BR3 4PR,51.40835189819336,-0.038610756397247314,
LS,South London,BECKENHAM,P24,P/O POST OFFICE BECKEN HAM RD U745M/04 50M/05. - BR3 4UE,51.407711029052734,-0.03304479271173477,
LS,South London,BECKENHAM,P25,"O/S 1-5 THE DELL,SOUTHEND ROAD,BECKENHAM,KENT - BR3 5AW",51.41512680053711,-0.02488860674202442,
LS,South London,BECKENHAM,P26,S/O 22 SOUTHEND ROAD - BR3 1SD,51.413124084472656,-0.0239251721650362,
LS,South London,BECKENHAM,P27,"S/O 24 OAKWOOD AVENUE,BECKENHAM, KENT - BR3 6PJ",51.40470886230469,-0.012339776381850243,
LS,South London,BECKENHAM,P28,JUNCT.FOXGROVE ROAD & WESTGATE ROAD - BR3 5TX,51.4122314453125,-0.0153209762647748,
LS,South London,BECKENHAM,P29,"S/O 67 WESTGATE ROAD,BECKENHAM,KENT - BR3 5TR",51.410770416259766,-0.01565743051469326,
LS,South London,BECKENHAM,P3,(PCP3) OPP 103 NEAR JCT WICKHAM WAY AND BRABOURNE RISE   - BR3 3AR,51.3919792175293,-0.012718967162072659,
LS,South London,BECKENHAM,P30,"O/S 36d ALBEMARLE ROAD,BECKENHAM,KENT - BR3 5HN",51.40925598144531,-0.015938717871904373,
LS,South London,BECKENHAM,P31,"O/S 1c COPERS COPE ROAD,BECKENHAM,KENT  - BR3 1NB",51.41203308105469,-0.027020812034606934,
LS,South London,BECKENHAM,P32,CNR THE AVENUE & SOUTH END RD SPK. M41 E/S5 - BR3 5EH,51.411746978759766,-0.024904904887080193,
LS,South London,BECKENHAM,P33,"O/S FLATS 1-6, 21 PARK ROAD,BECKENHAM,KENT - BR3 1QG",51.413230895996094,-0.025401828810572624,
LS,South London,BECKENHAM,P34,"OPP 8 BROMLEY ROAD (O/S INFANT SCHOOL), BECKENHAM,KENT - BR3 5JE",51.4085807800293,-0.02391967363655567,
LS,South London,BECKENHAM,P35,O/S 56 HIGH STREET CORNER OF CHURCH AVENUE  - BR3 1AY ,51.40895462036133,-0.02528398483991623,
LS,South London,BECKENHAM,P39,O/S 25A CROMWELL RD BECKENHAM - BR3 4LP,51.40332794189453,-0.04040725529193878,
LS,South London,BECKENHAM,P4,S/O 84  SCOTTS LANE IN HAYES LANE BECKENHAM - BR2 0LX,51.3992919921875,-0.008966151624917984,
LS,South London,BECKENHAM,P40,"O/S 63 COPERS COPE ROAD,BECKENHAM,KENT - BR3 1NJ",51.415855407714844,-0.03406135365366936,
LS,South London,BECKENHAM,P41,AVENUE RD S/O 181 BLANDFORD RD - BR3 4NH ,51.406578063964844,-0.04857925325632095,
LS,South London,BECKENHAM,P42,S/O 9 BROMLEY RD - BR3 5NT,51.407188415527344,-0.017552398145198822,
LS,South London,BECKENHAM,P43,"S/O 257 ELMERS END ROAD,BECKENHAM,KENT - BR3 4EJ",51.39979934692383,-0.05050657317042351,
LS,South London,BECKENHAM,P44,O/S 59 UPPER ELMERS END RD - BR3 3QY ,51.39746856689453,-0.04338904097676277,
LS,South London,BECKENHAM,P45,"S/O 39 SOUTHEND ROAD,BECKENHAM,KENT - BR3 1SP",51.41849136352539,-0.023377226665616035,
LS,South London,BECKENHAM,P46,"S/O 1A WICKHAM RD BROMLEY RD, - BR3 5JS",51.407100677490234,-0.019813669845461845,
LS,South London,BECKENHAM,P47,"S/O 242a HIGH STREET,BECKENHAM, KENT - BR3 1EN",51.4067268371582,-0.02967921458184719,
LS,South London,BECKENHAM,P48,O/S 8 ELMERSIDE ROAD   Beckenham  LONDON - BR3 4AJ,51.398372650146484,-0.04418429359793663,
LS,South London,BECKENHAM,P5,O/S 20  WICKHAM WAY OPP JCN ELWILL WAY BECKENHAM KENT - BR3 3AA,51.39748764038086,-0.016088636592030525,
LS,South London,BECKENHAM,P50,CRESWELL DRIVE JNC SOUTH EDEN PARK ROAD BECKENHAM KENT BR3 3AL  - BR3 3AL,51.39259338378906,-0.02294124849140644,
LS,South London,BECKENHAM,P6,"O/S 94 WICKHAM ROAD,BECKENHAM,KENT - BR3 6QH",51.39971160888672,-0.018393268808722496,
LS,South London,BECKENHAM,P7,"O/S 38 CRESCENT ROAD,BECKENHAM,KENT - BR3 6NE",51.40495681762695,-0.019589971750974655,
LS,South London,BECKENHAM,P8,JCT.BROMLEY RD.& OAKWOOD AVE - BR3 6PJ,51.40610122680664,-0.014982503838837147,
LS,South London,BECKENHAM,P9,"O/S 227 UPPER ELMERS END ROAD,BECKENHAM,KENT - BR3 3QR",51.3931884765625,-0.04117119684815407,
LS,South London,BETCHWORTH,Exch,,51.23984146118164,-0.27156001329421997,
LS,South London,BETCHWORTH,P1,O/S RIVER COTTAGE BROCKHAM LANE BROCKHAM BETCHWORTH SURREY - RH3 7JN,51.233001708984375,-0.2879982590675354,
LS,South London,BETCHWORTH,P10,"O/S GATTLE GRID,OLD REIGATE ROAD,BETCHWORTH - RH3 7LJ",51.23977279663086,-0.2712863087654114,
LS,South London,BETCHWORTH,P11,O/S UPPER FARM BUNGALOW BOXHILL ROAD BETCHWORTH   - KT20 7JZ,51.2484245300293,-0.2984301447868347,
LS,South London,BETCHWORTH,P2,O/S 1 BROCKHAM LANE BROCKHAM BETCHWORTH SURREY - RH3 7EJ,51.24103927612305,-0.29086607694625854,
LS,South London,BETCHWORTH,P3,O/S DROSKYN BOXHILL ROAD BOXHILL DORKING SURREY - KT20 7PW,51.25444030761719,-0.27684110403060913,
LS,South London,BETCHWORTH,P4,STATION ROAD JCN REIGATE ROAD BETCHWORTH SURREY - RH3 7DB,51.24491882324219,-0.26725348830223083,
LS,South London,BETCHWORTH,P5,OPP 61 MIDDLE STREET BROCKHAM DORKING SURREY - RH3 7JT,51.22758483886719,-0.2841317057609558,
LS,South London,BETCHWORTH,P6,BOXHILL ROAD JCN ASHURST DRIVE DORKING SURREY - KT20 7LN,51.25238800048828,-0.28173261880874634,
LS,South London,BETCHWORTH,P7,O/S SQUIRRELS CROFT OLD KILN LANE DORKING SURREY - RH3 7LP,51.23712158203125,-0.2788061201572418,
LS,South London,BETCHWORTH,P8,WELLHOUSE LANE JCN MIDDLE STREET DORKING SURREY - RH3 7JH,51.22209930419922,-0.2815861999988556,
LS,South London,BETCHWORTH,P9,O/S PARRS CORNER  OLD REIGATE ROAD DORKING SURREY    - RH3 7DE,51.24064636230469,-0.26833096146583557,
LS,South London,BEULAH HILL,P0,Church Road,51.4104118347168,-0.08644499629735947,Exchange
LS,South London,BEULAH HILL,P1,"Downs Rd, s/o 98 Ingram Rd. - CR7 8ED",51.41307067871094,-0.10123773664236069,
LS,South London,BEULAH HILL,P10,"o/s Police Garage, 80 Parchmore Rd, c/o Heath Rd. - CR7 8LW",51.40242385864258,-0.10014039278030396,
LS,South London,BEULAH HILL,P11,"SO 139-145 Beulah Rd, JCN Beulah Crescent, THORNTON HEATH, CROYDON - CR7 8JJ",51.40540313720703,-0.09916862100362778,
LS,South London,BEULAH HILL,P12,"Mersham Rd, s/o 30 Norbury Rd. - CR7 8JN",51.40412521362305,-0.09638915956020355,
LS,South London,BEULAH HILL,P13,"Penrith Rd, s/o 65 Urlington Rd. - CR7 8PG",51.40748596191406,-0.09564570337533951,
